_id,Establishment ID,Inspection ID,Establishment Name,Establishment Type,Establishment Address,Establishment Status,Min. Inspections Per Year,Infraction Details,Inspection Date,Severity,Action,Outcome,Amount Fined,Latitude,Longitude,unique_id,area,score
78512,10660801,105067909.0,Tanbark (RAWF 2024),Restaurant,45 MANITOBA DR,Pass,2,Operate food premise - furniture not constructed to permit cleaning - Sec. 9,2022-11-04,M - Minor,Notice to Comply,,,43.6358,-79.41509,a8c76f8defa46363fa8654338fc38d7b,other,0.464
78514,10551244,105009817.0,Tashi Delek Cafe,Food Take Out,"223 JAMESON AVE, Unit-101 A",Pass,3,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1),2022-07-21,C - Crucial,Notice to Comply,,,43.64023,-79.43708,6117e7b9558534797b10f4dc484c0c8e,other,0.314
78534,10489162,105055642.0,Taste Good B.B.Q.,Food Take Out,7 GLEN WATFORD DR,Pass,3,Food premise not maintained to permit cleaning of walls  - Sec. 7(1)(d) ,2022-10-14,M - Minor,Notice to Comply,,,43.7866,-79.27599,b11e3ffc62b16a18a5b0d76abeea66b6,other,0.387
78544,10544275,105118083.0,Taste of Greek Cuisine,Restaurant,3541 ST CLAIR AVE E,Pass,3,USE UTENSILS NOT NON-TOXIC IN CONTACT WITH FOOD - SEC. 8(2)(A)  ,2023-02-09,S - Significant,Notice to Comply,,,43.71583,-79.26218,b6544f83f3212681b420aa414f5ffa01,other,0.502
78564,10495761,105043893.0,Taste of Mediterranean,Food Court Vendor,"2863 ELLESMERE RD, Unit-209B",Pass,2,FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ,2022-09-22,M - Minor,Notice to Comply,,,43.78112,-79.20599,203e3de1555f10ad28b0b4ac49cbd3fc,other,0.639
78568,10571819,,Tata Hot Pepper Sauce,Restaurant,219 REXLEIGH DR,Pass,2,,,,,,,43.70635,-79.30686,c0779cd4a0a9e3cc17b45c554751eb87,other,0.5
78569,10653825,105205117.0,Taylor Creek Early Learning & Child Care Centre,Child Care - Catered,644 WARDEN AVE,Pass,2,USE UTENSILS NOT IN GOOD REPAIR - SEC. 8(1)(B) ,2023-07-04,S - Significant,Corrected During Inspection,,,43.70005,-79.27729,4900ceb9c9d9d40091042e51060d632e,other,0.311
78574,10407878,105117118.0,TenRen's Tearoom,Food Take Out,1800 SHEPPARD AVE E,Pass,2,,2023-02-08,,,,,43.77775,-79.3445,e607f719b7c00ee8b4dfeaadf9142408,other,0.5
78577,10683662,105235150.0,Texas Tornado (Truck) - CNE 2023,Mobile Food Preparation Premises,100 PRINCES BLVD,Pass,2,,2023-08-21,,,,,43.63501,-79.41119,4f44c354ac3a4c70e586bbc2d26ea857,other,0.5
78578,10652049,105047711.0,Thai Restaurant,Food Take Out,"2480 EGLINTON AVE E, Unit-3-4",Pass,3,Food premise not maintained with floors in good repair in food-handling room - Sec. 7(1)(g)  ,2022-09-29,M - Minor,Notice to Comply,,,43.73495,-79.25962,0b05b73bd39de86d6fba0a3d93a6e6b7,other,0.623
78608,10498786,,The Avenue Restaurant and Lounge,Restaurant,"1085 BELLAMY RD N, Unit-4",Pass,2,,,,,,,43.77565,-79.24134,bb152541b3c99587b9f5b9be323897e4,other,0.5
78609,10734348,105399046.0,The Axis Club,Restaurant,722 COLLEGE ST,Pass,1,,2024-06-14,,,,,43.65532,-79.41916,adf91943445ab6a72369452c3e028cae,littleitaly,0.5
78610,10549454,105051764.0,The Birchcliff,Food Take Out,1666 KINGSTON RD,Pass,2,,2022-10-06,,,,,43.69182,-79.26453,335bf583c56a673efa25bedd073714ca,other,0.5
78611,10654508,,The Birchmount Community Hub,Food Bank,1021 BIRCHMOUNT RD,Pass,1,,,,,,,43.73166,-79.27791,c4b5cb51f81feb9793264bb3752d7af9,other,0.5
78612,10484969,105062803.0,The Brighton,Banquet Facility,2155 MCNICOLL AVE,Pass,3,Food premise not maintained with non-absorbent floor surface where food handled - Sec. 7(1)(c)(i) ,2022-10-27,M - Minor,Notice to Comply,,,43.81322,-79.29553,74c2790619bfebb29f8a33935f8ec4b6,other,0.358
78617,10687872,105157950.0,The Burger Alley,Restaurant,"51 LEBOVIC AVE, - B104",Pass,2,FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22,2023-04-20,M - Minor,Notice to Comply,,,43.72273,-79.28921,15e7b7795e74b7fef685fd726aec239b,other,0.451
78628,10517199,105004768.0,The Corner Bank Sports Bar,Restaurant,925 WARDEN AVE,Pass,2,FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ,2022-07-13,M - Minor,Notice to Comply,,,43.73136,-79.28832,ce989985c051e7a1a26bc228a4322572,other,0.632
78634,10515052,105085911.0,The Daily Perk,Food Take Out,777 VICTORIA PARK AVE,Pass,1,,2022-12-08,,,,,43.69454,-79.28916,3ca70260a94f090b4f43c650fb78abdf,other,0.5
78637,9002694,105052083.0,The Diner,Restaurant,9 CHANNEL NINE CRT,Pass,2,,2022-10-07,,,,,43.78242,-79.25776,0fa5bef5a239166f8377079a3227df20,other,0.5
78638,10475472,105048166.0,The Elms Public School Snack Program,Student Nutrition Site,45 GOLFDOWN DR,Pass,1,,2022-09-30,,,,,43.72224,-79.55212,ad6a03d819fad45fb2f35ce50b69c5d1,other,0.5
78643,10558810,105065271.0,The Five Gourmands Canada,Food Store (Convenience/Variety),"21 PROGRESS AVE, Unit-13",Pass,1,,2022-11-01,,,,,43.76978,-79.27964,d9c4cb6b1e4aac6d5fe275f131b70bf4,other,0.5
78644,10712662,105185006.0,The Flavours Express Indian Cuisine,Restaurant,1530 ALBION RD,Pass,2,Food premise not maintained to permit cleaning of walls  - Sec. 7(1)(d) ,2023-06-15,M - Minor,Notice to Comply,,,43.74177,-79.58461,800a31828a39ad01b80489b4af4a6755,other,0.378
78648,10708199,105052329.0,The Gift Group,Food Depot,1399 KENNEDY RD,Pass,2,Food premise not maintained with walls in good repair in food-handling room - Sec. 7(1)(g)  ,2022-10-07,M - Minor,Notice to Comply,,,43.76454,-79.27752,35c2270300c657e575f41f969aded908,other,0.658
78651,10478035,105018149.0,The Jerk Box,Food Take Out,1682 JANE ST,Pass,2,FOOD PREMISE NOT MAINTAINED WITH CLEAN WALLS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ,2022-08-08,M - Minor,Notice to Comply,,,43.70264,-79.50409,d00ead20c9ba83c04f7bf2abae36b14e,other,0.203
78663,10500078,105170663.0,The Korner Pub,Restaurant,3045 KINGSTON RD,Pass,2,Food premise not maintained with ceilings in good repair in food-handling room - Sec. 7(1)(g)  ,2023-05-09,M - Minor,Notice to Comply,,,43.72592,-79.23044,cca0d7597ef0df0057e5cef6e0a02cd5,other,0.604
78667,10578294,105079090.0,The Local Cafe & Restaurant,Restaurant,937 PROGRESS AVE,Pass,2,,2022-11-25,,,,,43.78154,-79.23489,edd11d362bd0a0e3b37a84b596e599c6,other,0.5
78668,10760657,105018483.0,The Mabelle Convenience,Food Store (Convenience/Variety),"52 MABELLE AVE, Apt--",Pass,1,,2022-08-08,,,,,43.6464,-79.52945,3a75b06f4aaa5214c8a4ef99664d91fc,other,0.5
78670,10562577,105060454.0,The Macaron Boutique,Bakery,"3272 MIDLAND AVE, Unit-B109",Pass,1,,2022-10-26,,,,,43.80493,-79.29029,08c29d0bff7398a5c33aad88decd4c28,other,0.5
78672,10550939,105194062.0,The Mildenhall School,Food Caterer,35 OURLAND AVE,Pass,2,,2023-06-16,,,,,43.61625,-79.50776,7eddc47d0d56ab781e4e7c7c7561f583,other,0.5
78677,10738076,,The Neighbourhood Group - Our Lady of Lourdes,Child Care - Food Preparation,444 SHERBOURNE ST,Pass,2,,,,,,,43.66605,-79.3747,4def6a4dfedd81833e84668e11656a2c,other,0.5
78682,10699877,105104933.0,The Neighbourhood Group Canoe Landing Child Care Centre,Child Care - Food Preparation,26 BRUNEL CRT,Pass,3,,2023-01-18,,,,,43.63939,-79.34444,282bcb963f8a7808fcefddcdc4e8b33e,other,0.5
78687,10291052,105094944.0,The Nilgiris,Restaurant,3021 MARKHAM RD,Pass,2,FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22,2023-01-04,M - Minor,Notice to Comply,,,43.82921,-79.24876,a7649899d14b6d13cc4af3daa2b687f0,other,0.402
78690,10452174,105099439.0,The Olive Restaurant,Restaurant,100 THE EAST MALL,Pass,2,FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ,2023-02-06,M - Minor,Notice to Comply,,,43.62024,-79.54932,926ea9eef30f2510bb8237efd9168655,other,0.637
78693,10607251,105025679.0,The Original Rosti Potatoes (RAWF 2022),Food Take Out,2 STRACHAN AVE,Pass,2,,2022-08-19,,,,,43.6372,-79.41004,cc1d4efdd51d8b37142135805d01e300,other,0.5
78695,10548059,105154915.0,The Original San Francesco,Restaurant,30 LAIRD DR,Pass,2,Fail to protect against entry of pests - Sec. 13(1),2023-04-17,M - Minor,Notice to Comply,,,43.70365,-79.36112,8b0a9d2df3659a134d35ce72a2772826,other,0.432
78705,10732015,104993747.0,The Portuguese Bake Shop,Restaurant,3816 BLOOR ST W,Pass,2,,2022-06-21,,,,,43.64194,-79.53681,c7fe6b15ec0727bc6ad0d5defacbf91f,other,0.5
78714,10772541,105107174.0,The Portuguese Chicken House,Restaurant,3816 BLOOR ST W,Pass,2,,2023-01-23,,,,,43.64194,-79.53681,477664384db8f1f957474bac0b42178b,other,0.5
78717,10644436,105170620.0,The Salvation Army Food Bank,Food Bank,3080 BIRCHMOUNT RD,Pass,1,,2023-05-09,,,,,43.80345,-79.30939,2debc41fec27a94d47a15d97bd7bb5d5,other,0.5
78718,10587239,,The Scott Mission Food Bank - 1550 O'Connor Dr,Food Bank,1550 O'CONNOR DR,Pass,1,,,,,,,43.71439,-79.30647,7b3eb5fbe621012ba4f442da489a8365,other,0.5
78723,10760698,105018726.0,The Tuck Shop x Breadhead,Restaurant,1265 DUNDAS ST W,Pass,1,Fail to ensure presence of food handler or supervisor during all hours of operation - Sec. 32,2022-08-08,NA - Not Applicable,Notice to Comply,,,43.64933,-79.42452,6f0abb23ad6b749a7cb3389c02f2fe23,other,0.438
78724,10547477,105078203.0,The Warehouse Event Venue,Serving Kitchen,35 CARL HALL RD,Pass,2,,2022-12-02,,,,,43.74667,-79.47916,b1c1a02665d8036c89a423c1b87eb8ec,other,0.5
78735,10695266,105067755.0,Thomloe Cheese (RAWF 2022),Fairs / Festivals / Special Occasions,"100 PRINCES BLVD, Unit-THORNLOE CHEESE",Pass,1,,2022-11-04,,,,,43.63501,-79.41119,bc8403ee27c9a68f56d3d26dc4a0dce9,other,0.5
78736,10585140,105021387.0,Tian Wei Ju Healthy Food,Restaurant,2551 PHARMACY AVE,Pass,2,FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ,2022-08-11,M - Minor,Notice to Comply,,,43.79309,-79.32478,e4d25aca6f014bc4c5aaf270e244d639,other,0.689
78799,10482363,105034180.0,Timber's Lodge Social Grill,Restaurant,"4700 KEELE ST, Unit-2",Pass,2,,2022-09-06,,,,,43.77342,-79.50234,a7fabba449ab84d078dd4af589a84eb1,other,0.5
78802,10431413,105220615.0,Timothy Eaton Infant & Toddler Centre,Child Care - Catered,35 GLENDOWER CRCT,Pass,2,,2023-08-10,,,,,43.79443,-79.30027,c86e5a137655c45d1e63e26ff083e892,other,0.5
78803,10594481,105120394.0,Tiny Bumblebees Child Care,Child Care - Catered,47 ACACIA RD,Pass,3,,2023-02-13,,,,,43.70168,-79.38986,254a49a3f9f0d7a0e52fdea6a9a00a56,other,0.5
78815,10661341,105276700.0,Tiny Tom Donuts (RAWF 2024),Food Take Out,100 PRINCES BLVD,Pass,2,,2023-11-03,,,,,43.63501,-79.41119,de99df75cdaa278389f78243da35e96b,other,0.5
78816,10454715,105086688.0,Tokushin Enterprises Ltd.,Food Depot,"589 MIDDLEFIELD RD, Unit-3738",Pass,1,,2022-12-12,,,,,43.81291,-79.2585,7aa029227ce70ee95344562e04941861,other,0.5
78817,10453300,105031956.0,Tong Ha Supreme BBQ,Food Court Vendor,633 SILVER STAR BLVD,Pass,3,FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ,2022-08-31,M - Minor,Notice to Comply,,,43.82188,-79.29921,57dd90dc2601bc089d01530eefdc5262,other,0.593
78838,10474073,105162905.0,Top Mandarin Daycare,Child Care - Food Preparation,3143 SHEPPARD AVE E,Pass,3,,2023-04-27,,,,,43.7765,-79.31601,2e818a389dff9356665ad57cbc1ea8f8,other,0.5
78843,10476136,105182072.0,Tops Variety,Food Store (Convenience/Variety),2264 KEELE ST,Pass,1,Fail to protect against harbouring of pests - Sec. 13(1),2023-05-30,S - Significant,Notice to Comply,,,43.70229,-79.47693,e068de9ebbd9197e37efcff8198f121a,other,0.436
78846,10635186,105090574.0,Toronto Popcorn Company,Food Processing Plant,"71 HOWDEN RD, Unit-A",Pass,1,,2022-12-20,,,,,43.75174,-79.28934,74a93400d6f5b24dcc68ad85f6b0d316,other,0.5
78849,10532126,105079513.0,Tradition Retail Store,Food Store (Convenience/Variety),663 WARDEN AVE,Pass,1,,2022-12-12,,,,,43.70329,-79.27608,e9fc361a20d6a0837bc6bce09fb4db92,other,0.5
78850,10751643,105059441.0,Treasured Moments ( Facility #16165- 3107 Bloor St W),Child Care - Catered,3107 BLOOR ST W,Pass,2,,2022-10-20,,,,,43.64609,-79.51602,583d386802c8fed62b55664bb0f6e6f2,other,0.5
78853,10497443,105056922.0,Tricolore Bar & Cafe,Restaurant,1240 ST CLAIR AVE W,Pass,2,,2022-10-17,,,,,43.67761,-79.44574,df87ccf326e18e77e2bf3614d2669f05,other,0.5
78856,10499028,105019171.0,Triple Tree Sports Bar & Grill,Restaurant,1087 ST CLAIR AVE W,Pass,2,Operate food premise - appliances not arranged to permit cleaning - Sec. 9,2022-08-09,M - Minor,Notice to Comply,,,43.67838,-79.44006,f8f91b5485362e7a5b68cf261decd685,other,0.489
78860,10490750,105299049.0,Tropical Nights Restaurant,Restaurant,"1154 MORNINGSIDE AVE, Unit-209",Pass,3,,2024-01-05,,,,,43.80111,-79.19979,d5dc4d7ad395cf9ec76764dfb6ad4985,other,0.5
78870,10550410,105092881.0,Tu Do's Pizza House,Restaurant,502 TRETHEWEY DR,Pass,2,FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ,2022-12-29,M - Minor,Notice to Comply,,,43.69558,-79.48776,4e64857d717afab5be76b88b7732e534,other,0.626
78876,10508901,105152827.0,Twice As Nice,Food Take Out,"4180 KINGSTON RD, Unit-6",Pass,2,Food premise not maintained with smooth floor surface where food handled - Sec. 7(1)(c)(i) ,2023-04-12,M - Minor,Notice to Comply,,,43.75828,-79.19881,07f9bf10cb81cb2a304abf217339c007,other,0.376
78880,10777593,105149326.0,U KNOW SUSHI,Restaurant,170 THE QUEENSWAY,Pass,2,USE UTENSILS NOT SUITABLE FOR INTENDED PURPOSE - SEC. 8(1)(D)  ,2023-04-04,S - Significant,Corrected During Inspection,,,43.63007,-79.48541,54d090cacc3d7019b249ce4ee17b5db7,other,0.482
78885,10576576,104996412.0,U OF T MEDICAL SCIENCE,Restaurant,1 KINGS COLLEGE CRCL,Pass,2,FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22,2022-06-24,M - Minor,Notice to Comply,,,43.66104,-79.39499,1b59ed1b544fe22dab5fa265465556ac,other,0.457
78890,10779267,105161910.0,U TEA,Cocktail Bar / Beverage Room,"901 YONGE ST, Unit-2",Pass,2,,2023-04-26,,,,,43.67478,-79.38825,4df2025d90307c3aa8c48d8d5a688f12,other,0.5
78892,10775432,105131518.0,U TEA MILK TEA,Mobile Food Preparation Premises,100 ST GEORGE ST,Pass,2,FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22,2023-03-03,M - Minor,Notice to Comply,,,43.66252,-79.39867,441908e749dab430211fc4c3f83c7f00,other,0.44
78894,10528999,105000518.0,U-NARU SUSHI,Food Take Out,555 UNIVERSITY AVE,Pass,3,,2022-07-04,,,,,43.65737,-79.38744,e1692da198fff82c68f55915fb750905,downtown,0.5
78908,10528105,105023511.0,U-SAVE MILK,Food Store (Convenience/Variety),121 VAUGHAN RD,Pass,1,,2022-08-16,,,,,43.68454,-79.42121,da1e6111142c2d9b4e79c9c63bf14d8b,other,0.5
78910,10657251,105026650.0,UAI PIZZERIA AND RESTAURANT,Restaurant,1262 ST CLAIR AVE W,Pass,2,OPERATE FOOD PREMISE - FAIL TO EQUIP SANITARY FACILITY WITH SOAP OR DETERGENT - SEC. 24(3)(D)  ,2022-10-20,S - Significant,Corrected During Inspection,,,43.6774,-79.44668,06cb361fe039950f2b9f60166265461a,other,0.475
78914,10601610,105028436.0,UB SOCIAL CAFE,Restaurant,3015 DUNDAS ST W,Pass,2,FOOD PREMISE NOT MAINTAINED TO KEEP FOOD-HANDLING ROOM FREE FROM EQUIPMENT NOT REGULARLY USED - SEC. 7(1)(F)   ,2022-08-24,M - Minor,Notice to Comply,,,43.66527,-79.46969,c685cc1bdbca86a5441ccdd0dc0a2f95,other,0.698
78917,10517046,105274377.0,UBISOFT CAFETERIA,Cafeteria - Private Access,224 WALLACE AVE,Pass,2,,2023-10-30,,,,,43.66251,-79.44653,f12ddc0e6cc4d84a2ad399432f314dcc,other,0.5
78918,10800535,105297784.0,UDUPI PALACE VEGETARIAN,Restaurant,1423 GERRARD ST E,Pass,2,,2023-12-18,,,,,43.67202,-79.32242,014220d26265aa975468269697703696,other,0.5
78920,10416044,105002438.0,UENO MARKET,Food Take Out,366 ADELAIDE ST E,Pass,3,FOOD PREMISE NOT MAINTAINED WITH CLEAN WALLS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ,2022-07-07,M - Minor,Notice to Comply,,,43.65216,-79.36858,1a8c264687d3e7f37c8794895df0a50c,other,0.197
78929,10749652,,UGANDA MUSLIMS ASSOCIATION OF CANADA- FOOD BANK,Food Bank,"1941 WESTON RD, Bsmt-B",Pass,1,,,,,,,43.70089,-79.51793,284e5a94a5d3c805530470c4b7a63b1e,other,0.5
78930,10769083,105079372.0,UGLY DELICIOUS,Restaurant,199 BALDWIN ST,Pass,3,,2022-11-25,,,,,43.65448,-79.40168,e2ea53642ca26747e72b8863d21e67ca,kensington,0.5
78934,10371045,104770523.0,UHURU BAR,Restaurant,380 OAKWOOD AVE,Pass,2,Fail to sanitize multi-service articles after use - Sec. 21(1),2022-12-05,S - Significant,Notice to Comply,,,43.68757,-79.43916,de23ad5036bc887d5ddd8d1750138431,other,0.226
78947,9016857,105073086.0,UKRAINIAN CANADIAN CARE CENTRE,Nursing Home / Home for the Aged,60 RICHVIEW RD,Pass,3,FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ,2022-11-15,M - Minor,Notice to Comply,,,43.6845,-79.51896,d9abe654c1fc4c83a284559888265853,other,0.184
78954,10390928,105136177.0,UKRAINIAN COOPERATIVE NURSERY SCHOOL,Child Care - Catered,516 THE KINGSWAY,Pass,2,,2023-03-13,,,,,43.67358,-79.54809,98451b08654f7906681e28f7b1eab8f7,other,0.5
78960,10207076,105051689.0,UKRAINIAN NATIONAL FEDERATION OF CANADA,Banquet Facility,145 EVANS AVE,Pass,3,,2022-10-11,,,,,43.61842,-79.50952,10cfcfb08c51a2fb9eab25abc99b8e4e,other,0.5
78966,10322624,105015680.0,UKRAINIAN STORE DNISTER,Food Store (Convenience/Variety),93 FRONT ST E,Pass,2,Fail to protect against entry of pests - Sec. 13(1),2022-08-02,M - Minor,Notice to Comply,,,43.64905,-79.37177,a449b72eb8960fc35158e99a01a31971,waterfront,0.409
78972,10806524,105343913.0,ULTRA,Restaurant,"22 ST CLAIR AVE E, Unit-130",Pass,3,FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ,2024-03-14,M - Minor,Notice to Comply,,,43.68853,-79.39301,93506800aa2d68aa13be5065ef37934a,other,0.641
78974,10523416,105025135.0,ULTRA CONVENIENCE,Food Store (Convenience/Variety),568 YONGE ST,Pass,1,,2022-08-18,,,,,43.6648,-79.38475,584fae26df7adb92da9108eb2a30c8b0,other,0.5
78975,10524547,105013114.0,ULTRAMA,Food Store (Convenience/Variety),2316 FINCH AVE W,Pass,1,,2022-07-27,,,,,43.75254,-79.54187,ccab7272340708a9e4ffd51f387e037e,other,0.5
78979,10587220,105073535.0,ULTRAMAR,Food Store (Convenience/Variety),1762 DUNDAS ST W,Pass,1,,2022-11-15,,,,,43.65046,-79.44032,cfed23de15c140d1915965f055a4615a,dundaswest,0.5
78981,10659805,105073039.0,ULTRAMAR EXPRESS MART,Food Store (Convenience/Variety),2610 EGLINTON AVE E,Pass,1,,2022-11-15,,,,,43.73622,-79.25269,7c7cc9f675c2f0eaa57f6ab08de91b42,other,0.5
78983,10768930,105078088.0,ULTRAMAR ISLAND ROAD,Food Store (Convenience/Variety),98 ISLAND RD,Pass,1,,2022-11-23,,,,,43.79839,-79.13953,c8e86b712c6491d5139d6a8a1217fd5e,other,0.5
78984,10765500,105050745.0,ULTRAVIOLET,Cocktail Bar / Beverage Room,1096 QUEEN ST W,Pass,1,OPERATE FOOD PREMISE - MECHANICAL EQUIPMENT NOT MAINTAINED TO PROVIDE SUFFICIENT CHEMICAL SOLUTION RINSE - SEC. 20(1)(A)(II)(B) ,2022-10-05,S - Significant,Corrected During Inspection,,,43.64343,-79.42268,071b807418107a5c5c9bb3ee069470b6,other,0.555
78986,10673435,105035985.0,UMAMI HOUSE,Restaurant,2038 SHEPPARD AVE E,Pass,3,FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ,2022-09-08,M - Minor,Notice to Comply,,,43.77537,-79.33044,8deb1d23519b4372491b779ef23f6270,other,0.641
78998,10626969,105025522.0,UMAMI POKE,Restaurant,1246 YONGE ST,Pass,2,Fail to ensure presence of food handler or supervisor during all hours of operation - Sec. 32,2022-08-19,NA - Not Applicable,Notice to Comply,,,43.68304,-79.39234,fe879b46702262cb80e72cfc77b2e267,other,0.395
79013,10271248,105031857.0,UMAMI SUSHI,Food Take Out,3459 BATHURST ST,Pass,3,Fail to ensure completion of food handling training by food handler or supervisor - Sec. 32,2022-09-01,NA - Not Applicable,Notice to Comply,,,43.72861,-79.43157,25d2a46d99579198241bfbdc4db523a5,other,0.44
79020,9016866,105055564.0,UMBRA,Cafeteria - Private Access,40 EMBLEM CRT,Pass,2,FAIL TO PROVIDE THERMOMETER IN REFRIGERATION EQUIPMENT - SEC. 30(B)    ,2022-10-14,S - Significant,Corrected During Inspection,,,43.77766,-79.27877,ce712f8c64b7d1f6c2d8a5db0a731864,other,0.258
79023,10579323,105062512.0,UMI SUSHI EXPRESS,Restaurant,200 FRONT ST W,Pass,3,,2022-10-27,,,,,43.64461,-79.38601,8b57b02acfbf105653db8e34ebe74dbf,downtown,0.5
79030,10544131,105073184.0,UMI TERIYAKI & SUSHI,Food Take Out,"25 THE WEST MALL, UNIT-014",Pass,2,Food premise not maintained with floors in good repair in food-handling room - Sec. 7(1)(g)  ,2022-11-15,M - Minor,Notice to Comply,,,43.61265,-79.55597,6410bae2453f3259b11ade0628839f8e,other,0.641
79037,10575388,105134080.0,UMI'S KITCHEN,Restaurant,346 DUNDAS ST E,Pass,3,FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ,2023-03-08,M - Minor,Notice to Comply,,,43.65886,-79.36977,05ccd380f76b6c9991db4c4a640212c3,other,0.19
79046,10688799,105194212.0,UNBEATABLE GRACE AFRICAN SHOP LIMITED,Food Store (Convenience/Variety),"2517 FINCH AVE W, Bldg-0",Pass,2,,2023-06-16,,,,,43.74945,-79.55344,a531f256a6d7194d037ab68c88a41549,other,0.5
79047,10671213,105024231.0,UNBOXED MARKET,Supermarket,1263 DUNDAS ST W,Pass,2,,2022-08-18,,,,,43.64934,-79.42445,185352e7b7582ec79a7c6504636bbfb2,other,0.5
79054,9016868,104993473.0,UNCLE AL'S SMOKEHOUSE,Food Take Out,1 CENTRE ISLAND PK,Pass,3,Fail to ensure presence of food handler or supervisor during all hours of operation - Sec. 32,2022-07-15,NA - Not Applicable,Notice to Comply,,,43.61522,-79.37728,e48b52278d38c3a7b1671e80ff5a62d7,other,0.43
79061,10798826,105285808.0,Fukrey,Restaurant,"1771 ALBION RD, Unit-3-4",Pass,2,,2023-11-22,,,,,43.74296,-79.60795,ef60a207d998a1a25d3883653d132ad2,other,0.5
79064,10773305,105113854.0,UNCLE SAL'S HOT CHICKEN,Food Take Out,1960 LAWRENCE AVE E,Pass,3,Handwashing stations not conveniently accessible by food handlers - Sec. 7(3)(c)   ,2023-01-30,S - Significant,Notice to Comply,,,43.74496,-79.29824,004669eb44ff511e836d7089bcb78f50,other,0.476
79071,9016872,104990044.0,UNCLE SETH'S TROPICAL FOODS,Supermarket,2069 LAWRENCE AVE E,Pass,2,,2022-08-05,,,,,43.7455,-79.29382,818acc97d3340da92c39b8e676949db2,other,0.5
79076,10753045,105006408.0,UNCLE SID'S DELI,Food Take Out,1263 BLOOR ST W,Pass,3,SANITIZE UTENSILS USING AGENT FOR WHICH TEST REAGENT NOT READILY AVAILABLE - SEC. 19(E)(III) ,2022-07-05,S - Significant,Corrected During Inspection,,,43.65847,-79.4418,bf0353c329512a4a8a7384ed480c73f9,dundaswest,0.492
79082,10632065,105126318.0,UNCLE TETSU,Bake Shop,"39 ORFUS RD, Unit-C",Pass,2,USE EQUIPMENT NOT SUITABLE FOR INTENDED PURPOSE - SEC. 8(1)(D)  ,2023-02-23,S - Significant,Corrected During Inspection,,,43.71917,-79.4592,26c97c6b08e927f25d2ea7b963ac67b1,other,0.511
79088,10758102,105002495.0,UNCLE TETSU JAPANESE CHEESE CAKE,Bakery,"595 BAY ST, Bldg-2",Pass,2,,2022-07-07,,,,,43.65622,-79.3833,6ab7b73e156c68befaab11973bce3d1f,downtown,0.5
79093,10811398,105378064.0,UNCLE TETSU'S JAPANESE CHEESECAKE,Food Take Out,"486 FRONT ST W, Unit-WM",Pass,2,,2024-05-21,,,,,43.64211,-79.39711,b358fa2e0a7f63366d1f2a434bebecab,other,0.5
79094,10779414,105162994.0,UNCLE TETSU STC,Food Take Out,300 BOROUGH DR,Pass,1,,2023-04-27,,,,,43.77629,-79.25802,e24181658fcd22fdc2dd740cbfeae315,other,0.5
79102,10720715,105064075.0,UNCLE TONY'S,Restaurant,38 WELLINGTON ST E,Pass,2,,2022-11-02,,,,,43.64833,-79.37516,87e175d78b4d7199feb9135982ff136d,downtown,0.5
79106,10803212,105318955.0,UNDER FAITH IN CHRIST DELIVERANCE MINISTRIES FOOD BANK,Food Bank,"175 REXDALE BLVD, Unit-9",Pass,1,,2024-02-01,,,,,43.71071,-79.57047,59a5b546dab7cdf3969531c2959a22e2,other,0.5
79107,10804883,105331707.0,UNDERGROUND SANDWICH - ONE YORK FOOD HALL,Food Take Out,"1 YORK ST, Flr-5",Pass,3,,2024-02-23,,,,,43.64127,-79.38055,b2a5376aeb9571e95ee799de0fab7975,downtown,0.5
